RBD,ESTABLECIMIENTO,NIVEL,SECTOR,EJE,P_RESCORR
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,4.° Básico,Matematicas,Medición,50
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,8.° Básico,Matematicas,Probabilidad y Estadística,53
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,7.° Básico,Matematicas,Números,54
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,6.° Básico,Matematicas,Patrones y Álgebra,57
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,8.° Básico,Matematicas,Álgebra y Funciones,58
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,3.° Básico,Matematicas,Medición,59
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,4.° Básico,Matematicas,Números y Operaciones,60
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,3.° Básico,Matematicas,Números y Operaciones,62
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,4.° Básico,Matematicas,Geometría,63
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,4.° Básico,Matematicas,Patrones y Álgebra,63
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,5.° Básico,Matematicas,Geometría,71
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,8.° Básico,Matematicas,Números,80
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,3.° Básico,Matematicas,Datos y Probabilidad,85
6352,ESCUELA AMANECER DE VILLA LOS BOLDOS,3.° Básico,Matematicas,Geometría,85
6361,ESCUELA DE CAYCHAYEN,5.° Básico,Matematicas,Datos y Probabilidad,0
6361,ESCUELA DE CAYCHAYEN,5.° Básico,Matematicas,Medición,60
6361,ESCUELA DE CAYCHAYEN,5.° Básico,Matematicas,Geometría,75
6361,ESCUELA DE CAYCHAYEN,5.° Básico,Matematicas,Números y Operaciones,85
6361,ESCUELA DE CAYCHAYEN,5.° Básico,Matematicas,Patrones y Álgebra,100
6370,ESCUELA LA CONCEPCION,5.° Básico,Matematicas,Datos y Probabilidad,0
6370,ESCUELA LA CONCEPCION,5.° Básico,Matematicas,Patrones y Álgebra,33
6370,ESCUELA LA CONCEPCION,5.° Básico,Matematicas,Geometría,50
6370,ESCUELA LA CONCEPCION,5.° Básico,Matematicas,Números y Operaciones,65
6370,ESCUELA LA CONCEPCION,5.° Básico,Matematicas,Medición,80
6371,ESCUELA ANTU-LAFQUEN,5.° Básico,Matematicas,Datos y Probabilidad,13
6371,ESCUELA ANTU-LAFQUEN,6.° Básico,Matematicas,Medición,33
6371,ESCUELA ANTU-LAFQUEN,6.° Básico,Matematicas,Números y Operaciones,70
6371,ESCUELA ANTU-LAFQUEN,6.° Básico,Matematicas,Datos y Probabilidad,83
6371,ESCUELA ANTU-LAFQUEN,5.° Básico,Matematicas,Números y Operaciones,87
6371,ESCUELA ANTU-LAFQUEN,5.° Básico,Matematicas,Medición,90
6371,ESCUELA ANTU-LAFQUEN,6.° Básico,Matematicas,Patrones y Álgebra,94
6371,ESCUELA ANTU-LAFQUEN,5.° Básico,Matematicas,Geometría,100
6371,ESCUELA ANTU-LAFQUEN,5.° Básico,Matematicas,Patrones y Álgebra,100
6371,ESCUELA ANTU-LAFQUEN,6.° Básico,Matematicas,Geometría,100
6373,ESCUELA PORMA,6.° Básico,Matematicas,Medición,11
6373,ESCUELA PORMA,5.° Básico,Matematicas,Datos y Probabilidad,17
6373,ESCUELA PORMA,6.° Básico,Matematicas,Geometría,33
6373,ESCUELA PORMA,6.° Básico,Matematicas,Números y Operaciones,33
6373,ESCUELA PORMA,5.° Básico,Matematicas,Patrones y Álgebra,44
6373,ESCUELA PORMA,6.° Básico,Matematicas,Datos y Probabilidad,50
6373,ESCUELA PORMA,5.° Básico,Matematicas,Números y Operaciones,59
6373,ESCUELA PORMA,5.° Básico,Matematicas,Geometría,67
6373,ESCUELA PORMA,5.° Básico,Matematicas,Medición,67
6373,ESCUELA PORMA,6.° Básico,Matematicas,Patrones y Álgebra,67
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,3.° Básico,Matematicas,Patrones y Álgebra,0
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,5.° Básico,Matematicas,Datos y Probabilidad,50
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,6.° Básico,Matematicas,Geometría,50
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,6.° Básico,Matematicas,Medición,50
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,6.° Básico,Matematicas,Datos y Probabilidad,60
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,3.° Básico,Matematicas,Datos y Probabilidad,67
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,6.° Básico,Matematicas,Patrones y Álgebra,67
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,6.° Básico,Matematicas,Números y Operaciones,68
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,5.° Básico,Matematicas,Números y Operaciones,77
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,5.° Básico,Matematicas,Medición,80
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,3.° Básico,Matematicas,Números y Operaciones,82
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,3.° Básico,Matematicas,Geometría,100
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,3.° Básico,Matematicas,Medición,100
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,5.° Básico,Matematicas,Geometría,100
6374,ESCUELA BASICA RURAL FLOR DEL VALLE,5.° Básico,Matematicas,Patrones y Álgebra,100
6397,LICEO MUNICIPAL BARROS ARANA,I. Medio,Matematicas,Números,10
6397,LICEO MUNICIPAL BARROS ARANA,5.° Básico,Matematicas,Datos y Probabilidad,14
6397,LICEO MUNICIPAL BARROS ARANA,I. Medio,Matematicas,Probabilidad y Estadística,16
6397,LICEO MUNICIPAL BARROS ARANA,I. Medio,Matematicas,Geometría,17
6397,LICEO MUNICIPAL BARROS ARANA,II. Medio,Matematicas,Geometría,17
6397,LICEO MUNICIPAL BARROS ARANA,7.° Básico,Matematicas,Geometría,18
6397,LICEO MUNICIPAL BARROS ARANA,8.° Básico,Matematicas,Probabilidad y Estadística,18
6397,LICEO MUNICIPAL BARROS ARANA,4.° Básico,Matematicas,Medición,20
6397,LICEO MUNICIPAL BARROS ARANA,8.° Básico,Matematicas,Álgebra y Funciones,20
6397,LICEO MUNICIPAL BARROS ARANA,I. Medio,Matematicas,Álgebra y Funciones,22
6397,LICEO MUNICIPAL BARROS ARANA,II. Medio,Matematicas,Álgebra y Funciones,22
6397,LICEO MUNICIPAL BARROS ARANA,6.° Básico,Matematicas,Medición,23
6397,LICEO MUNICIPAL BARROS ARANA,II. Medio,Matematicas,Probabilidad y Estadística,25
6397,LICEO MUNICIPAL BARROS ARANA,6.° Básico,Matematicas,Geometría,29
6397,LICEO MUNICIPAL BARROS ARANA,4.° Básico,Matematicas,Patrones y Álgebra,30
6397,LICEO MUNICIPAL BARROS ARANA,4.° Básico,Matematicas,Números y Operaciones,33
6397,LICEO MUNICIPAL BARROS ARANA,6.° Básico,Matematicas,Números y Operaciones,34
6397,LICEO MUNICIPAL BARROS ARANA,8.° Básico,Matematicas,Números,36
6397,LICEO MUNICIPAL BARROS ARANA,3.° Básico,Matematicas,Patrones y Álgebra,38
6397,LICEO MUNICIPAL BARROS ARANA,6.° Básico,Matematicas,Datos y Probabilidad,38
6397,LICEO MUNICIPAL BARROS ARANA,7.° Básico,Matematicas,Números,38
6397,LICEO MUNICIPAL BARROS ARANA,7.° Básico,Matematicas,Probabilidad y Estadística,38
6397,LICEO MUNICIPAL BARROS ARANA,4.° Básico,Matematicas,Datos y Probabilidad,40
6397,LICEO MUNICIPAL BARROS ARANA,5.° Básico,Matematicas,Patrones y Álgebra,42
6397,LICEO MUNICIPAL BARROS ARANA,8.° Básico,Matematicas,Geometría,42
6397,LICEO MUNICIPAL BARROS ARANA,7.° Básico,Matematicas,Álgebra y Funciones,43
6397,LICEO MUNICIPAL BARROS ARANA,II. Medio,Matematicas,Números,46
6397,LICEO MUNICIPAL BARROS ARANA,5.° Básico,Matematicas,Números y Operaciones,47
6397,LICEO MUNICIPAL BARROS ARANA,4.° Básico,Matematicas,Geometría,52
6397,LICEO MUNICIPAL BARROS ARANA,3.° Básico,Matematicas,Medición,56
6397,LICEO MUNICIPAL BARROS ARANA,5.° Básico,Matematicas,Geometría,57
6397,LICEO MUNICIPAL BARROS ARANA,6.° Básico,Matematicas,Patrones y Álgebra,58
6397,LICEO MUNICIPAL BARROS ARANA,3.° Básico,Matematicas,Números y Operaciones,63
6397,LICEO MUNICIPAL BARROS ARANA,5.° Básico,Matematicas,Medición,65
6397,LICEO MUNICIPAL BARROS ARANA,3.° Básico,Matematicas,Datos y Probabilidad,67
6397,LICEO MUNICIPAL BARROS ARANA,3.° Básico,Matematicas,Geometría,83
6399,ESCUELA HORIZONTES,8.° Básico,Matematicas,Probabilidad y Estadística,25
6399,ESCUELA HORIZONTES,8.° Básico,Matematicas,Álgebra y Funciones,26
6399,ESCUELA HORIZONTES,8.° Básico,Matematicas,Geometría,27
6399,ESCUELA HORIZONTES,7.° Básico,Matematicas,Probabilidad y Estadística,29
6399,ESCUELA HORIZONTES,7.° Básico,Matematicas,Geometría,31
6399,ESCUELA HORIZONTES,7.° Básico,Matematicas,Números,38
6399,ESCUELA HORIZONTES,7.° Básico,Matematicas,Álgebra y Funciones,40
6399,ESCUELA HORIZONTES,8.° Básico,Matematicas,Números,49
6399,ESCUELA HORIZONTES,3.° Básico,Matematicas,Medición,64
6399,ESCUELA HORIZONTES,4.° Básico,Matematicas,Medición,67
6399,ESCUELA HORIZONTES,3.° Básico,Matematicas,Números y Operaciones,72
6399,ESCUELA HORIZONTES,4.° Básico,Matematicas,Números y Operaciones,74
6399,ESCUELA HORIZONTES,4.° Básico,Matematicas,Geometría,80
6399,ESCUELA HORIZONTES,3.° Básico,Matematicas,Datos y Probabilidad,83
6399,ESCUELA HORIZONTES,3.° Básico,Matematicas,Patrones y Álgebra,83
6399,ESCUELA HORIZONTES,4.° Básico,Matematicas,Patrones y Álgebra,88
6399,ESCUELA HORIZONTES,4.° Básico,Matematicas,Datos y Probabilidad,92
6399,ESCUELA HORIZONTES,3.° Básico,Matematicas,Geometría,94
6411,ESCUELA PUYEHUE,5.° Básico,Matematicas,Datos y Probabilidad,25
6411,ESCUELA PUYEHUE,4.° Básico,Matematicas,Medición,50
6411,ESCUELA PUYEHUE,3.° Básico,Matematicas,Números y Operaciones,65
6411,ESCUELA PUYEHUE,3.° Básico,Matematicas,Patrones y Álgebra,67
6411,ESCUELA PUYEHUE,5.° Básico,Matematicas,Números y Operaciones,71
6411,ESCUELA PUYEHUE,4.° Básico,Matematicas,Números y Operaciones,72
6411,ESCUELA PUYEHUE,6.° Básico,Matematicas,Números y Operaciones,73
6411,ESCUELA PUYEHUE,4.° Básico,Matematicas,Datos y Probabilidad,75
6411,ESCUELA PUYEHUE,5.° Básico,Matematicas,Geometría,75
6411,ESCUELA PUYEHUE,3.° Básico,Matematicas,Datos y Probabilidad,78
6411,ESCUELA PUYEHUE,6.° Básico,Matematicas,Datos y Probabilidad,78
6411,ESCUELA PUYEHUE,3.° Básico,Matematicas,Medición,83
6411,ESCUELA PUYEHUE,5.° Básico,Matematicas,Patrones y Álgebra,83
6411,ESCUELA PUYEHUE,6.° Básico,Matematicas,Medición,83
6411,ESCUELA PUYEHUE,6.° Básico,Matematicas,Patrones y Álgebra,86
6411,ESCUELA PUYEHUE,6.° Básico,Matematicas,Geometría,89
6411,ESCUELA PUYEHUE,4.° Básico,Matematicas,Geometría,90
6411,ESCUELA PUYEHUE,5.° Básico,Matematicas,Medición,90
6411,ESCUELA PUYEHUE,3.° Básico,Matematicas,Geometría,100
6411,ESCUELA PUYEHUE,4.° Básico,Matematicas,Patrones y Álgebra,100
6415,ESCUELA LOS TRONCOS,5.° Básico,Matematicas,Datos y Probabilidad,0
6415,ESCUELA LOS TRONCOS,5.° Básico,Matematicas,Patrones y Álgebra,33
6415,ESCUELA LOS TRONCOS,4.° Básico,Matematicas,Datos y Probabilidad,50
6415,ESCUELA LOS TRONCOS,4.° Básico,Matematicas,Patrones y Álgebra,50
6415,ESCUELA LOS TRONCOS,5.° Básico,Matematicas,Geometría,50
6415,ESCUELA LOS TRONCOS,5.° Básico,Matematicas,Números y Operaciones,65
6415,ESCUELA LOS TRONCOS,4.° Básico,Matematicas,Medición,70
6415,ESCUELA LOS TRONCOS,4.° Básico,Matematicas,Geometría,80
6415,ESCUELA LOS TRONCOS,5.° Básico,Matematicas,Medición,80
6415,ESCUELA LOS TRONCOS,4.° Básico,Matematicas,Números y Operaciones,88
6452,LICEO REINO DE SUECIA,II. Medio,Matematicas,Geometría,17
6452,LICEO REINO DE SUECIA,5.° Básico,Matematicas,Datos y Probabilidad,20
6452,LICEO REINO DE SUECIA,8.° Básico,Matematicas,Álgebra y Funciones,21
6452,LICEO REINO DE SUECIA,I. Medio,Matematicas,Números,21
6452,LICEO REINO DE SUECIA,8.° Básico,Matematicas,Probabilidad y Estadística,23
6452,LICEO REINO DE SUECIA,II. Medio,Matematicas,Números,25
6452,LICEO REINO DE SUECIA,I. Medio,Matematicas,Geometría,26
6452,LICEO REINO DE SUECIA,I. Medio,Matematicas,Probabilidad y Estadística,26
6452,LICEO REINO DE SUECIA,8.° Básico,Matematicas,Geometría,29
6452,LICEO REINO DE SUECIA,II. Medio,Matematicas,Probabilidad y Estadística,29
6452,LICEO REINO DE SUECIA,I. Medio,Matematicas,Álgebra y Funciones,30
6452,LICEO REINO DE SUECIA,II. Medio,Matematicas,Álgebra y Funciones,30
6452,LICEO REINO DE SUECIA,8.° Básico,Matematicas,Números,33
6452,LICEO REINO DE SUECIA,5.° Básico,Matematicas,Números y Operaciones,34
6452,LICEO REINO DE SUECIA,6.° Básico,Matematicas,Medición,35
6452,LICEO REINO DE SUECIA,5.° Básico,Matematicas,Patrones y Álgebra,36
6452,LICEO REINO DE SUECIA,7.° Básico,Matematicas,Geometría,36
6452,LICEO REINO DE SUECIA,7.° Básico,Matematicas,Números,38
6452,LICEO REINO DE SUECIA,7.° Básico,Matematicas,Probabilidad y Estadística,39
6452,LICEO REINO DE SUECIA,6.° Básico,Matematicas,Números y Operaciones,41
6452,LICEO REINO DE SUECIA,7.° Básico,Matematicas,Álgebra y Funciones,41
6452,LICEO REINO DE SUECIA,5.° Básico,Matematicas,Medición,44
6452,LICEO REINO DE SUECIA,6.° Básico,Matematicas,Geometría,44
6452,LICEO REINO DE SUECIA,6.° Básico,Matematicas,Datos y Probabilidad,57
6452,LICEO REINO DE SUECIA,5.° Básico,Matematicas,Geometría,58
6452,LICEO REINO DE SUECIA,6.° Básico,Matematicas,Patrones y Álgebra,67
6455,ESCUELA BASICA BARTOLO LLANCALEO,3.° Básico,Matematicas,Patrones y Álgebra,20
6455,ESCUELA BASICA BARTOLO LLANCALEO,8.° Básico,Matematicas,Álgebra y Funciones,21
6455,ESCUELA BASICA BARTOLO LLANCALEO,8.° Básico,Matematicas,Probabilidad y Estadística,23
6455,ESCUELA BASICA BARTOLO LLANCALEO,4.° Básico,Matematicas,Datos y Probabilidad,25
6455,ESCUELA BASICA BARTOLO LLANCALEO,3.° Básico,Matematicas,Medición,30
6455,ESCUELA BASICA BARTOLO LLANCALEO,5.° Básico,Matematicas,Patrones y Álgebra,33
6455,ESCUELA BASICA BARTOLO LLANCALEO,4.° Básico,Matematicas,Medición,38
6455,ESCUELA BASICA BARTOLO LLANCALEO,6.° Básico,Matematicas,Medición,38
6455,ESCUELA BASICA BARTOLO LLANCALEO,3.° Básico,Matematicas,Datos y Probabilidad,40
6455,ESCUELA BASICA BARTOLO LLANCALEO,3.° Básico,Matematicas,Números y Operaciones,41
6455,ESCUELA BASICA BARTOLO LLANCALEO,4.° Básico,Matematicas,Números y Operaciones,42
6455,ESCUELA BASICA BARTOLO LLANCALEO,6.° Básico,Matematicas,Geometría,43
6455,ESCUELA BASICA BARTOLO LLANCALEO,4.° Básico,Matematicas,Patrones y Álgebra,44
6455,ESCUELA BASICA BARTOLO LLANCALEO,7.° Básico,Matematicas,Probabilidad y Estadística,47
6455,ESCUELA BASICA BARTOLO LLANCALEO,4.° Básico,Matematicas,Geometría,50
6455,ESCUELA BASICA BARTOLO LLANCALEO,5.° Básico,Matematicas,Datos y Probabilidad,50
6455,ESCUELA BASICA BARTOLO LLANCALEO,5.° Básico,Matematicas,Geometría,50
6455,ESCUELA BASICA BARTOLO LLANCALEO,3.° Básico,Matematicas,Geometría,53
6455,ESCUELA BASICA BARTOLO LLANCALEO,7.° Básico,Matematicas,Geometría,53
6455,ESCUELA BASICA BARTOLO LLANCALEO,8.° Básico,Matematicas,Números,54
6455,ESCUELA BASICA BARTOLO LLANCALEO,8.° Básico,Matematicas,Geometría,57
6455,ESCUELA BASICA BARTOLO LLANCALEO,7.° Básico,Matematicas,Álgebra y Funciones,59
6455,ESCUELA BASICA BARTOLO LLANCALEO,6.° Básico,Matematicas,Números y Operaciones,60
6455,ESCUELA BASICA BARTOLO LLANCALEO,7.° Básico,Matematicas,Números,61
6455,ESCUELA BASICA BARTOLO LLANCALEO,6.° Básico,Matematicas,Patrones y Álgebra,79
6455,ESCUELA BASICA BARTOLO LLANCALEO,6.° Básico,Matematicas,Datos y Probabilidad,83
6455,ESCUELA BASICA BARTOLO LLANCALEO,5.° Básico,Matematicas,Números y Operaciones,85
6455,ESCUELA BASICA BARTOLO LLANCALEO,5.° Básico,Matematicas,Medición,100
6457,ESC. BASICA AUGUSTO WINTER TAPIA,6.° Básico,Matematicas,Medición,10
6457,ESC. BASICA AUGUSTO WINTER TAPIA,5.° Básico,Matematicas,Datos y Probabilidad,14
6457,ESC. BASICA AUGUSTO WINTER TAPIA,8.° Básico,Matematicas,Probabilidad y Estadística,17
6457,ESC. BASICA AUGUSTO WINTER TAPIA,8.° Básico,Matematicas,Geometría,19
6457,ESC. BASICA AUGUSTO WINTER TAPIA,8.° Básico,Matematicas,Álgebra y Funciones,24
6457,ESC. BASICA AUGUSTO WINTER TAPIA,6.° Básico,Matematicas,Geometría,25
6457,ESC. BASICA AUGUSTO WINTER TAPIA,7.° Básico,Matematicas,Geometría,26
6457,ESC. BASICA AUGUSTO WINTER TAPIA,7.° Básico,Matematicas,Probabilidad y Estadística,28
6457,ESC. BASICA AUGUSTO WINTER TAPIA,6.° Básico,Matematicas,Números y Operaciones,29
6457,ESC. BASICA AUGUSTO WINTER TAPIA,7.° Básico,Matematicas,Números,32
6457,ESC. BASICA AUGUSTO WINTER TAPIA,5.° Básico,Matematicas,Números y Operaciones,34
6457,ESC. BASICA AUGUSTO WINTER TAPIA,7.° Básico,Matematicas,Álgebra y Funciones,35
6457,ESC. BASICA AUGUSTO WINTER TAPIA,5.° Básico,Matematicas,Patrones y Álgebra,38
6457,ESC. BASICA AUGUSTO WINTER TAPIA,8.° Básico,Matematicas,Números,39
6457,ESC. BASICA AUGUSTO WINTER TAPIA,5.° Básico,Matematicas,Medición,40
6457,ESC. BASICA AUGUSTO WINTER TAPIA,6.° Básico,Matematicas,Datos y Probabilidad,41
6457,ESC. BASICA AUGUSTO WINTER TAPIA,6.° Básico,Matematicas,Patrones y Álgebra,59
6457,ESC. BASICA AUGUSTO WINTER TAPIA,5.° Básico,Matematicas,Geometría,63
6458,ESCUELA BASICA CALOF,6.° Básico,Matematicas,Datos y Probabilidad,13
6458,ESCUELA BASICA CALOF,8.° Básico,Matematicas,Probabilidad y Estadística,24
6458,ESCUELA BASICA CALOF,5.° Básico,Matematicas,Datos y Probabilidad,28
6458,ESCUELA BASICA CALOF,7.° Básico,Matematicas,Geometría,28
6458,ESCUELA BASICA CALOF,8.° Básico,Matematicas,Álgebra y Funciones,29
6458,ESCUELA BASICA CALOF,3.° Básico,Matematicas,Medición,30
6458,ESCUELA BASICA CALOF,7.° Básico,Matematicas,Álgebra y Funciones,31
6458,ESCUELA BASICA CALOF,4.° Básico,Matematicas,Medición,35
6458,ESCUELA BASICA CALOF,7.° Básico,Matematicas,Probabilidad y Estadística,37
6458,ESCUELA BASICA CALOF,7.° Básico,Matematicas,Números,38
6458,ESCUELA BASICA CALOF,6.° Básico,Matematicas,Números y Operaciones,39
6458,ESCUELA BASICA CALOF,6.° Básico,Matematicas,Patrones y Álgebra,39
6458,ESCUELA BASICA CALOF,8.° Básico,Matematicas,Geometría,39
6458,ESCUELA BASICA CALOF,3.° Básico,Matematicas,Patrones y Álgebra,40
6458,ESCUELA BASICA CALOF,6.° Básico,Matematicas,Geometría,44
6458,ESCUELA BASICA CALOF,6.° Básico,Matematicas,Medición,44
6458,ESCUELA BASICA CALOF,5.° Básico,Matematicas,Números y Operaciones,47
6458,ESCUELA BASICA CALOF,4.° Básico,Matematicas,Datos y Probabilidad,50
6458,ESCUELA BASICA CALOF,4.° Básico,Matematicas,Patrones y Álgebra,50
6458,ESCUELA BASICA CALOF,5.° Básico,Matematicas,Patrones y Álgebra,52
6458,ESCUELA BASICA CALOF,8.° Básico,Matematicas,Números,58
6458,ESCUELA BASICA CALOF,3.° Básico,Matematicas,Datos y Probabilidad,60
6458,ESCUELA BASICA CALOF,3.° Básico,Matematicas,Números y Operaciones,60
6458,ESCUELA BASICA CALOF,5.° Básico,Matematicas,Medición,60
6458,ESCUELA BASICA CALOF,4.° Básico,Matematicas,Números y Operaciones,63
6458,ESCUELA BASICA CALOF,5.° Básico,Matematicas,Geometría,69
6458,ESCUELA BASICA CALOF,4.° Básico,Matematicas,Geometría,80
6458,ESCUELA BASICA CALOF,3.° Básico,Matematicas,Geometría,100
6459,ESC. BASICA ANTONIO LADINO,6.° Básico,Matematicas,Medición,15
6459,ESC. BASICA ANTONIO LADINO,5.° Básico,Matematicas,Datos y Probabilidad,19
6459,ESC. BASICA ANTONIO LADINO,8.° Básico,Matematicas,Probabilidad y Estadística,22
6459,ESC. BASICA ANTONIO LADINO,4.° Básico,Matematicas,Medición,24
6459,ESC. BASICA ANTONIO LADINO,5.° Básico,Matematicas,Patrones y Álgebra,25
6459,ESC. BASICA ANTONIO LADINO,6.° Básico,Matematicas,Números y Operaciones,31
6459,ESC. BASICA ANTONIO LADINO,7.° Básico,Matematicas,Probabilidad y Estadística,33
6459,ESC. BASICA ANTONIO LADINO,8.° Básico,Matematicas,Geometría,33
6459,ESC. BASICA ANTONIO LADINO,7.° Básico,Matematicas,Álgebra y Funciones,35
6459,ESC. BASICA ANTONIO LADINO,7.° Básico,Matematicas,Números,36
6459,ESC. BASICA ANTONIO LADINO,6.° Básico,Matematicas,Geometría,37
6459,ESC. BASICA ANTONIO LADINO,7.° Básico,Matematicas,Geometría,37
6459,ESC. BASICA ANTONIO LADINO,5.° Básico,Matematicas,Medición,43
6459,ESC. BASICA ANTONIO LADINO,5.° Básico,Matematicas,Números y Operaciones,44
6459,ESC. BASICA ANTONIO LADINO,8.° Básico,Matematicas,Álgebra y Funciones,45
6459,ESC. BASICA ANTONIO LADINO,4.° Básico,Matematicas,Números y Operaciones,46
6459,ESC. BASICA ANTONIO LADINO,6.° Básico,Matematicas,Datos y Probabilidad,47
6459,ESC. BASICA ANTONIO LADINO,3.° Básico,Matematicas,Medición,50
6459,ESC. BASICA ANTONIO LADINO,4.° Básico,Matematicas,Datos y Probabilidad,50
6459,ESC. BASICA ANTONIO LADINO,8.° Básico,Matematicas,Números,52
6459,ESC. BASICA ANTONIO LADINO,3.° Básico,Matematicas,Geometría,60
6459,ESC. BASICA ANTONIO LADINO,4.° Básico,Matematicas,Geometría,60
6459,ESC. BASICA ANTONIO LADINO,3.° Básico,Matematicas,Números y Operaciones,65
6459,ESC. BASICA ANTONIO LADINO,3.° Básico,Matematicas,Datos y Probabilidad,67
6459,ESC. BASICA ANTONIO LADINO,6.° Básico,Matematicas,Patrones y Álgebra,69
6459,ESC. BASICA ANTONIO LADINO,4.° Básico,Matematicas,Patrones y Álgebra,70
6459,ESC. BASICA ANTONIO LADINO,5.° Básico,Matematicas,Geometría,78
6459,ESC. BASICA ANTONIO LADINO,3.° Básico,Matematicas,Patrones y Álgebra,80
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,II. Medio,Matematicas,Geometría,30
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,II. Medio,Matematicas,Probabilidad y Estadística,32
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,I. Medio,Matematicas,Geometría,34
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,I. Medio,Matematicas,Álgebra y Funciones,35
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,II. Medio,Matematicas,Álgebra y Funciones,35
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,7.° Básico,Matematicas,Geometría,40
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,I. Medio,Matematicas,Probabilidad y Estadística,40
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,7.° Básico,Matematicas,Probabilidad y Estadística,43
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,7.° Básico,Matematicas,Álgebra y Funciones,44
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,I. Medio,Matematicas,Números,46
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,II. Medio,Matematicas,Números,48
6497,COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,7.° Básico,Matematicas,Números,64
6499,ROMILIO ADRIAZOLA,8.° Básico,Matematicas,Álgebra y Funciones,35
6499,ROMILIO ADRIAZOLA,3.° Básico,Matematicas,Patrones y Álgebra,37
6499,ROMILIO ADRIAZOLA,3.° Básico,Matematicas,Medición,39
6499,ROMILIO ADRIAZOLA,8.° Básico,Matematicas,Probabilidad y Estadística,44
6499,ROMILIO ADRIAZOLA,5.° Básico,Matematicas,Datos y Probabilidad,50
6499,ROMILIO ADRIAZOLA,8.° Básico,Matematicas,Geometría,51
6499,ROMILIO ADRIAZOLA,3.° Básico,Matematicas,Datos y Probabilidad,54
6499,ROMILIO ADRIAZOLA,7.° Básico,Matematicas,Números,55
6499,ROMILIO ADRIAZOLA,7.° Básico,Matematicas,Probabilidad y Estadística,55
6499,ROMILIO ADRIAZOLA,3.° Básico,Matematicas,Números y Operaciones,56
6499,ROMILIO ADRIAZOLA,4.° Básico,Matematicas,Patrones y Álgebra,56
6499,ROMILIO ADRIAZOLA,7.° Básico,Matematicas,Álgebra y Funciones,56
6499,ROMILIO ADRIAZOLA,4.° Básico,Matematicas,Datos y Probabilidad,58
6499,ROMILIO ADRIAZOLA,7.° Básico,Matematicas,Geometría,60
6499,ROMILIO ADRIAZOLA,5.° Básico,Matematicas,Números y Operaciones,62
6499,ROMILIO ADRIAZOLA,4.° Básico,Matematicas,Medición,65
6499,ROMILIO ADRIAZOLA,5.° Básico,Matematicas,Patrones y Álgebra,65
6499,ROMILIO ADRIAZOLA,4.° Básico,Matematicas,Geometría,67
6499,ROMILIO ADRIAZOLA,8.° Básico,Matematicas,Números,68
6499,ROMILIO ADRIAZOLA,4.° Básico,Matematicas,Números y Operaciones,78
6499,ROMILIO ADRIAZOLA,5.° Básico,Matematicas,Medición,81
6499,ROMILIO ADRIAZOLA,5.° Básico,Matematicas,Geometría,82
6499,ROMILIO ADRIAZOLA,6.° Básico,Matematicas,Medición,82
6499,ROMILIO ADRIAZOLA,6.° Básico,Matematicas,Datos y Probabilidad,84
6499,ROMILIO ADRIAZOLA,3.° Básico,Matematicas,Geometría,88
6499,ROMILIO ADRIAZOLA,6.° Básico,Matematicas,Números y Operaciones,88
